-5.758,-5.938,-8.027,0,-5.482,0,-7.348,-0.421,7.334,-9.826,0,0,8.6,0.973,6.725,0,0.703,-8.668,0,1.43,-4.233,2.406,6.917,0,9.572,-0.027,-0.064,0,7.13,-8.251,0,3.312,5.586,6.949,7.973,-8.07,-3.021,-5.194,2.409,-7.331,6.724,0,-1.659,0,-6.724,0.267,-2.53,0,0,-4.353,8.779,3.774,9.751,-7.827,-7.875,0,0,0,-7.657,-5.4,7.886,0.536,-0.984,-3.964,6.567,8.715,0,-0.149,0,9.135,8.894,3.032,9.98,0,-0.616,0,8.662,-7.534,-6.45,0.837,1.105,1.387,0,-3.857,-1.924,-0.365,0,-1.856,-3.132,0,-9.422,-9.181,0,-0.402,1.868,-4.417,4.255,0,2.23,1.679,-5.691,-9.97,-2.054,-3.092,0,8.544,1.437,-3.886,0.035,5.168,0,-5.485,-4.387,-3.458,-2.73,-6.952,4.685,-1.073,9.186,0,7.118,-1.994,8.54,0,0.01,7.164,7.163,-9.145,-367.435
-8.049,-6.705,-5.651,-4.233,-0.666,7.209,3.459,0,0.679,5.951,0,2.322,-6.232,-5.065,7.81,4.525,0,3.663,0,-7.394,9.759,0,5.203,0,9.931,0.045,-8.974,0,6.048,3.975,8.86,8.567,-5.825,-5.185,5.849,6.03,-8.493,2.394,0,0,0,0,-3.484,0.569,8.404,-8.931,-1.936,-8.126,3.001,-8.898,0,0,6.101,-6.747,-7.797,0,4.337,0,1.513,-9.018,-5.126,-6.756,2.446,2.977,-4.846,-8.758,0,-3.116,-8.269,2.031,-3.583,2.803,4.713,-5.592,0.577,8.099,1.384,-9.272,0.953,-4.047,-0.809,-0.927,0,4.127,0,0,0,-2.025,6.968,-9.227,1.515,-3.178,-5.489,0,7.881,6.641,1.766,0.143,-5.961,9.53,-6.57,8.657,-6.453,-3.492,-1.283,-9.464,4.887,1.072,-4.591,0,-8.678,0,3.954,4.447,4.748,0,9.944,0,-6.679,-5.433,5.801,-5.582,9.382,-3.479,-2.547,4.241,-1.778,-2.424,313.015
-0.368,0,7.976,4.681,-3.948,6.153,0,7.522,0.888,3.579,-7.761,5.551,6.223,-9.599,-6.32,0,5.33,0.538,0,6.342,5.684,2.374,-3.324,-6.783,0.344,2.783,3.69,1.176,-3.766,-2.731,-8.552,-4.222,0,7.432,8.762,-5.9,0.768,9.82,4.687,0,6.075,-1.102,-4.097,-7.707,-4.213,-6.999,8.272,0,-7.12,-1.435,0,-6.463,0,6.949,8.574,-8.916,-1.405,0,8.819,0.01,9.605,-9.962,-1.601,5.939,-0.571,7.999,7.45,4.181,0,4.86,-8.896,7.755,6.338,-9.579,0,8.681,-0.794,2.64,8.571,7.809,0,3.844,-8.404,0,-7.024,2.042,-5.887,0,0,2.898,-7.109,0,8.533,3.747,-3.495,-7.399,-6.36,0.527,9.062,1.975,-6.914,0,0.431,-2.356,-3.482,5.959,-4.907,7.475,5.254,2.079,3.844,2.376,2.287,0,0,-1.567,0,5.455,6.252,7.504,-7.338,7.843,0,5.175,-1.324,8.876,0,-8.587,-743.746
-3.359,6.497,0,9.3,7.689,0,-8.547,-1.356,7.382,-1.241,5.034,3.906,0,0,0,-2.361,-1.745,-1.535,0,4.273,-8.974,-0.365,-3.935,0,-1.329,-1.581,2.754,3.323,4.004,-1.796,0,8.449,7.757,-7.055,-0.439,-7.508,-5.718,-5.539,0.471,-3.965,0.24,2.822,-1.848,6.023,-3.185,7.387,6.223,0,-3.127,9.567,-2.722,-0.266,-6.718,-0.215,-1.748,1.634,9.487,-1.158,-8.297,0,0.671,2.942,0,0,6.549,0,0,1.733,-0.17,0,3.675,1.143,2.765,9.844,0,6.189,-7.743,2.387,2.87,6.913,0,0,8.44,-6.794,-4.333,1.584,0,0,0,0,0,9.352,-7.513,2.85,0,0,-3.806,0,1.705,-3.41,7.154,-6.224,6.818,0,2.846,-1.419,-5.716,-6.738,-8.391,3.56,0,6.899,0,-8.144,0,6.312,-1.082,0,9.241,0,6.387,0,1.631,-2.541,0,0,0,-7.856,-304.483
-5.618,-5.828,0.442,5.116,-1.177,3.026,-3.257,0,-0.395,-8.936,7.658,-9.523,3.459,-5.583,0,-7.675,-1.9,-0.663,5.985,-8.918,3.715,9.977,7.254,0,5.895,2.759,0,-0.238,-5.629,0,3.694,0,-4.784,0,6.098,2.508,0,8.289,4.812,1.584,-9.631,-2.843,-5.522,9.372,5.749,0,3.306,-7.995,0,0,2.314,2.974,-5.887,-1.293,-3.847,8.758,-0.777,-7.988,3.734,0,-8.871,-3.037,0,6.405,8.994,-2.061,8.723,1.179,1.331,-3.659,0,6.072,6.985,0,0,-4.088,-3.981,-4.889,6.594,-6.516,9.535,8.182,0,-0.222,0,2.523,3.93,-9.502,0.409,-6.743,0,0,0,-3.895,8.315,9.323,-2.509,-5.97,-0.931,0,0,-3.964,-2.274,0,0,-1.791,8.717,-8.288,8.527,-1.412,0,0,9.878,0,-0.859,-8.099,0,6.626,4.197,-0.197,0,6.925,6.601,-2.773,7.393,-4.908,5.9,9.13,363.845
8.504,-1.965,8.502,4.186,0,0,8.709,-0.022,9.722,0,0,0,3.992,-3.026,0,-0.99,-9.875,-7.479,7.967,0,-0.728,-6.708,-7.998,4.124,-3.358,-7.509,0,9.75,6.082,5.605,-7.548,2.043,8.218,-1.641,8.536,-7.764,-4.222,8.802,-8.483,-3.212,-9.988,7.697,2.768,-2.112,-4.317,0,7.469,-1.383,2.505,7.752,-3.46,7.237,-8.166,-6.932,5.542,-2.938,3.402,2.802,0,0,-1.722,0,9.808,0,0,-5.551,-1.377,-2.574,-7.728,4.824,7.063,7.266,-5.076,-5.848,0,0,3.676,0,-6.125,6.233,-0.588,8.477,0,0.68,3.134,-6.421,9.781,-5.6,0.809,0,0,0,-0.619,-5.868,-8.451,-4.216,6.478,-8.02,6.415,-4.501,-1.126,6.605,1.7,-8.875,-2.525,0,-7.255,4.142,-0.706,-2.852,0,0,5.7,7.438,0,-6.669,0.915,-2.184,7.184,-1.885,8.156,0,4.352,0.262,9.378,6.467,0,-5.339,-19.369
-8.07,4.67,-7.203,8.818,3.976,1.827,0,-3.103,-3.099,0,-9.246,0,-1.258,5.496,9.983,-8.769,-2.531,0,-6.187,0,3.513,1.696,0,0,5.703,-3.566,-7.076,6.362,-6.609,0,6.541,-6.553,-7.888,0,-6.734,1.838,-7.104,-1.239,7.737,-7.057,0,5.554,8.43,8.066,-6.122,-3.599,-3.208,4.705,-0.756,-6.991,0,-5.028,0,0,0,0,-5.414,0,-5.052,-6.93,0,3.552,2.933,0.708,0,7.536,-6.844,4.301,-3.105,1.333,6.03,-3.597,-1.969,-0.342,2.041,0,6.571,9.231,-0.335,9.728,0,0,0.652,2.123,8.343,0,0,-0.111,-3.441,5.184,-5.308,7.163,6.541,-4.454,-0.47,6.621,6.755,-0.385,-5.306,-9.984,-1.836,-5.063,-9.102,0.04,-2.16,-7.513,-9.49,0,0,7.652,8.356,0,0,0,6.156,6.628,3.84,-4.573,1.374,-6.422,2.583,8.747,0,0,-2.188,3.544,9.102,-1.963,335.98
4.2,1.249,0,1.788,-2.461,-0.321,9.217,-6.364,-7.593,0,7.58,9.505,-6.726,0,-1.239,5.084,0,-9.623,0,3.696,-6.721,0,-5.649,-0.721,-8.601,0,-1.62,6.447,-3.122,-9.034,0,0,7.71,2.292,-6.179,4.827,-7.89,0.773,6.277,5.103,-5.191,0,6.797,1.709,0,-2.398,-8.098,0,-7.251,-7.701,0,0,-3.993,0,6.595,0,-6.689,9.484,7.641,-5.214,0,6.955,0,8.35,1.681,0,-4.985,4.92,5.497,2.509,-3.638,7.863,0,0,0,-4.3,2.561,1.827,-5.13,-7.819,-6.274,-0.597,-1.386,6.318,-5.076,8.525,5.492,-4.428,8.862,0,8.059,-3.936,-6.377,-7.275,-1.922,-6.365,5.077,-1.172,5.398,0,0,0.439,8.944,6.642,0,9.26,8.913,0,0,5.734,1.826,0,5.852,8.023,-5.652,0,1.481,5.679,-8.865,-9.989,-9.545,9.443,-2.158,-9.953,-2.883,4.963,4.731,8.245,282.711
0,8.076,-8.052,-3.402,2.641,-8.744,4.279,-4.55,-9.378,5.694,-6.565,5.058,-4.891,3.376,0,0,0.492,-1.874,3.723,-3.392,2.927,-5.543,9.721,-5.593,0,-6.438,2.207,0,-6.84,0,-8.775,0,2.475,-6.096,-7.986,-2.565,-9.716,-4.406,-2.342,-1.137,-3.103,-0.76,-7.169,8.757,-8.728,0,1.076,-3.459,6.18,0,-8.473,0,-4.708,-4.307,-2.484,-6.653,-3.749,5.079,0,-2.489,-3.085,0,0,0,4.877,9.617,-4.633,-5.044,8.549,2.302,7.163,0,0,-1.583,3.888,0,-5.438,7.265,6.264,4.153,8.928,0,-7.413,-1.746,4.044,-7.845,0,-3.769,-8.249,6.562,5.115,0.437,9.149,0,-8.585,0.943,6.361,-5.626,-9.636,0,9.566,0,0,-3.779,0,1.749,-7.752,-3.272,-9.933,-1.953,-2.174,0,-5.674,-5.796,-5.711,-3.498,5.062,-2.536,4.785,7.273,0.573,4.407,-2.676,5.017,-6.896,-1.452,-0.971,-7.234,347.656
3.256,3.468,3.009,1.543,-4.381,2.701,4.037,6.077,0,4.125,7.058,0.317,0,8.617,-5.273,-1.515,7.779,-2.9,9.044,5.109,-1.238,6.68,-5.306,-0.174,5.53,9.427,4.976,2.342,-8.499,4.152,0,0,-2.053,-9.28,-7.943,0,0,5.528,7.73,0.26,-8.359,-1.563,0,-4.165,1.724,8.832,6.569,3.146,5.089,-4.368,0,-1.775,5.585,9.751,5.863,-1.231,5.949,0,5.432,-0.429,-5.907,-7.874,7.968,0,9.103,-2.645,-0.398,0,-7.317,-3.753,9.177,-3.897,-7.307,1.251,3.999,9.416,9.133,-8.649,5.437,8.929,7.1,-8.357,4.534,0,6.455,4.121,2.702,-9.017,9.462,5.37,9.759,2.969,4.835,4.356,-9.652,3.235,8.721,-9.857,-2.897,0,0,-9.58,-3.616,5.226,6.22,-3.241,-8.358,4.1,0,-7.252,-9.628,-7.417,-3.298,0,0,3.812,0,6.009,9.007,-8.813,-2.505,2.633,4.19,6.916,-3.295,3.27,-2.584,-0.342,-192.088
0.425,-2.78,-4.26,9.041,-3.494,1.752,-2.933,-2.711,-1.444,-6.96,-8.949,-9.596,0,2.244,1.117,-3.95,-4.762,0,-0.129,-0.423,-5.723,4.207,8.963,4.52,-1.314,-6.892,0,-0.233,0,6.539,-3.238,4.454,-1.187,-9.699,1.381,1.253,0,-3.675,-4.238,9.547,5.802,1.684,0,0,-3.752,1.562,-6.944,-9.704,7.508,4.897,-9.906,0,-0.223,8.597,-8.278,-1.996,2.144,0,8.178,7.868,5.647,0,0,2.899,2.326,-5.634,-2.669,-0.011,-4.921,7.372,-9.966,4.563,-1.881,-1.21,0,7.713,7.651,7.418,0,-9.677,1.138,1.656,3.953,-1.153,-2.573,-4.852,0,4.095,-5.846,0,4.853,0,-2.132,-2.884,-2.933,7.798,-6.134,-4.423,4.401,0.683,0,-1.262,2.023,3.211,-0.845,-9.327,0,-0.734,0,2.605,0,-5.482,-5.628,-7.094,2.396,-4.914,-0.102,-2.943,9.017,0,0,6.579,-7.46,7.619,3.69,-4.045,-8.251,0,217.028
-5.11,4.783,-3.769,5.426,-9.783,0.182,0,9.413,0,-0.056,3.605,1.537,7.78,3.756,-2.02,-3.044,0,0.608,-3.821,6.735,-1.752,8.251,0,-1.548,0,9.974,0,6.175,-8.945,0,4.64,-2.581,-4.049,0,6.14,0,-1.478,9.825,5.068,8.419,1.83,0,4.786,-5.069,-6.482,-9.348,-4.702,-2.412,9.003,-8.635,0,0,5.814,-3.923,4.859,0,7.879,-9.316,7.935,0.995,0.137,5.19,0,-9.707,2.669,-2.366,7.104,-5.612,-3.772,4.656,1.776,-3.567,3.693,7.866,-6.39,-5.969,-4.507,0,1.353,-8.489,-8.213,6.816,8.968,3.075,-1.682,9.272,-5.408,7.946,2.368,-5.667,-7.599,0,-3.455,9.357,0,0.596,7.515,-5.145,2.096,-8.973,2.825,0,-8.898,3.797,-3.073,0,-1.972,1.108,-7.984,5.402,7.81,9.504,7.401,0,8.787,-8.193,-4.432,7.662,-4.166,-0.765,-7.69,-7.99,0,0,-4.543,-0.33,-9.723,-1.706,279.22
-3.531,7.775,0,-6.51,3.115,-6.576,4.484,3.672,1.468,-8.19,-2.178,0,9.459,-9.952,0,-4.131,3.998,-3.168,6.367,0,2.307,9.755,8.753,9.433,-8.429,4.866,-2.462,-9.468,4.821,-6.035,-0.43,-7.875,0,2.977,4.796,-6,5.968,0,-6.931,8.881,-5.152,0,-0.463,2.297,8.618,-3.982,6.4,6.164,1.476,-5.213,-6.906,-1.298,0,-8.613,7.523,0.779,-2.211,-1.64,7.452,-2.414,-5.333,2.626,1.188,-9.409,0,3.409,2.361,9.534,9.499,5.836,8.153,-7.551,4.923,-9.303,5.906,-4.259,-6.055,5.368,0.648,0,1.909,5.704,7.015,7.669,-2.134,-3.562,7.809,0,0,6.663,0.296,4.683,3.167,-0.019,-1.857,-1.012,-3.931,-6.97,4.258,3.316,0.588,0.897,2.048,0,0,-1.824,-5.577,6.474,-0.082,-3.994,-2.904,-4.137,-3.642,-4.411,0,-7.154,0,2.891,6.773,-5.897,-1.779,8.324,6.361,1.744,-6.302,0.997,-8.744,-3.533,-384.032
0,7.444,-8.914,-9.669,1.703,-3.429,0,-8.814,-6.39,-9.682,0,-8.227,-1.413,2.338,2.444,7.21,0,6.926,0.877,0.035,4.074,1.8,-3.998,-0.352,0,7.34,2.118,-7.967,-6.932,1.442,7.49,-1.88,-8.713,0.15,-1.751,0.947,3.48,7.151,1.56,0.592,-0.539,-7.371,6.761,-6.34,5.169,0,0,9.924,-5.214,6.537,-9.527,0,-9.903,-1.095,9.582,5.104,-8.162,9.253,0.617,0,-1.053,6.042,-1.128,-4.525,-5.168,0,0,-2.519,-4.127,-1.279,-5.484,-1.312,0,5.934,-4.766,3.001,0,-4.838,-4.566,1.04,-3.08,7.553,-6.891,7.255,-3.386,0,-9.476,0,0,0,-6.56,-1.396,-6.839,1.679,-9.064,0,8.014,-7.669,1.916,-5.615,9.385,-5.043,-3.143,0,-3.566,-8.498,-5.802,-5.254,-6.424,-8.355,0,0.564,0.923,5.635,0.611,-4.588,0,-0.474,8.185,0,1.071,-8.485,0,2.071,-8.032,1.229,1.379,9.712,-4.077
0,0,9.686,0,-6.432,-7.238,2.714,-6.008,4.715,2.553,9.074,4.197,1.43,3.079,0,4.925,-8.909,6.955,0,0.048,-1.65,0,9.814,0.566,0.502,0,2.428,3.549,-4.708,0,-0.845,0,6.947,0,0,3.129,-5.003,-6.156,0.506,5.056,0,4.585,0,0,0,0,-7.528,7.616,0,2.376,5.409,0,-6.428,-8.774,0.792,-4.531,0,4.313,-3.756,0,6.478,0,-6.656,-5.059,-5.816,8.483,-3.024,2.027,3.316,-6.107,0,-9.963,-9.243,2.939,-1.749,4.771,7.269,-7.013,2.761,-5.96,-8.869,-2.316,6.585,6.435,-4.68,6.712,-9.841,-0.294,0,0,6.643,0.738,3.099,0,0,0,-8.235,0,0,-6.859,-6.374,-0.936,-0.501,3.375,0.405,-9.927,5.076,-7.442,1.949,8.974,-2.6,0,6.841,-6.451,6.662,-0.933,4.138,-4.788,0,-0.374,-8.694,0,-3.399,-1.222,0.766,-6.596,-1.182,4.119,661.121
9.219,-9.169,-0.99,0,2.81,-8.652,-8.451,0,9.805,2.629,-8.397,8.804,-6.168,2.583,0.395,3.384,-3.551,-3.48,-9.466,-2.648,-3.186,4.018,-6.995,-8.32,5.615,-3.282,-6.755,-3.175,-8.865,1.761,6.675,-3.045,6.063,-1.523,-6.831,-7.331,3.47,4.923,-2.478,0,0,7.279,3.223,4.938,4.983,-1.049,-2.966,-8.275,4.042,1.634,4.99,4.441,8.817,1.756,-4.729,8.146,9.083,1.639,9.663,-3.55,9.208,-0.967,1.172,5.379,7.697,0.233,-6.54,-6.549,0,-4.681,-0.166,-5.706,-2.47,5.246,-7.704,-3.146,-6.268,0.026,0,1.987,-3.927,9.766,0,-3.216,-1.834,9.774,0,0,-5.582,0,7.695,-6.94,0,-5.228,4.776,-4.489,7.613,0,-8.346,4.996,0,7.785,-1.894,-7.021,-7.429,-0.485,-8.439,-1.969,0,2.479,-9.883,-2.347,-3.686,1.596,2.5,2.934,0,-2.46,0,0,0.21,5.198,8.127,-3.458,0,0,-5.928,2.146,152.339
0,-1.574,1.666,7.01,-0.271,-5.375,8.903,0.348,8.315,0,-1.101,0,0,0,-7.771,1.849,-3.842,0,0.707,0,1.797,-8.478,6.215,-4.684,8.263,0,0,0,-6.822,0,-9.993,7.376,1.446,-2.634,0,8.798,6.088,0,-1.386,1.913,0,1.758,8.173,-0.552,4.759,-8.575,4.336,0,-5.876,-3.756,4.718,-2.395,7.589,-8.448,7.404,0.751,2.068,7.565,0.335,-8.998,-1.771,-3.396,0.189,1.728,-5.698,-9.4,-9.772,-7.054,6.981,0,-4.683,0,0,-7.833,9.012,-6.77,-9.457,0,8.321,-1.948,0.65,-3.748,-6.661,-8.429,-7.107,3.627,-1.099,0,-6.593,0,8.026,0,-7.262,-5.258,0,0.776,9.263,2.254,4.029,7.288,2.423,4.071,-6.26,-6.601,9.005,-1.988,-5.24,-8.006,3.925,-6.539,-4.132,3.819,0,5.226,3.6,-1.926,-3.174,0,5.753,0,-5.25,-7.676,-1.813,0,-7.4,0,0.288,6.962,-327.018
0,7.036,-1.111,8.723,5.558,-9.243,0,6.168,0,3.818,0,-6.944,6.515,-0.547,6.08,-2.022,-1.534,-3.509,-5.957,2.701,-5.272,-2.748,0,-4.959,-2.361,9.038,0,-0.723,-0.765,0,1.414,7.118,-5.169,-1.393,0,7.065,-8.174,-7.057,4.3,-1.816,5.694,7.189,9.645,-8.455,-9.26,7.134,-2.543,-9.388,-6.081,-4.6,-0.116,6.015,-1.864,6.316,5.239,0,-8.052,4.303,-3.559,1.082,-2.471,9.343,0.658,0,-1.655,9.515,-3.907,-4.321,1.387,-2.292,4.414,0.532,7.623,-2.859,-0.524,4.275,0,-9.684,0,0,2.368,0,0.587,0,-5.189,-2.827,0,8.315,-4.447,5.141,-3.642,-6.971,0,1.398,0,6.964,2.803,-0.75,-0.054,3.254,5.611,-4.064,-2.613,-8.032,4.833,6.921,-2.706,1.674,0,0,0,0,0,9.025,0,8.274,1.67,-9.677,0,5.507,-0.311,0,0.095,-2.546,-4.297,-3.345,-4.249,9.364,272.599
2.233,0,-6.7,0,-4.489,-9.51,-4.375,-2.071,6.089,-2.066,-7.399,-2.935,1.96,-9.108,0,2.401,0,0,-3.166,-7.03,0,0,-4.816,-3.892,0,-6.503,-9.23,3.615,5.65,-3.793,-2.923,-6.8,-1.711,0,-7.272,1.413,-6.427,2.579,0,-0.165,-2.183,-6.449,3.212,0,2.757,1.581,0,-9.612,0,6.611,-5.307,3.728,-8.463,4.488,3.657,-5.177,0,0,9.527,5.777,-9.936,-8.216,-1.63,3.313,-1.29,0,2.052,7.381,0,-2.546,2.189,-3.727,-9.716,0,-2.725,-5.607,0,1.223,4.425,0,3.761,0,-4.997,0,5.822,9.396,-7.985,0,6.568,-4.471,5.605,8.75,-2.768,-8.105,-8.242,-1.846,8.663,-0.335,0,8.669,9.21,2.3,-2.886,0.31,-2.952,-7.415,7.243,2.055,8.956,-9.241,-1.079,0,2.536,4.004,0,-2.355,8.059,8.755,-7.145,-4.843,-4.652,5.953,0,2.28,7.484,5.107,-0.996,0.499,783.585
0,0,1.501,0,7.644,0.306,-4.074,-0.881,1.024,7.38,9.964,-1.068,7.564,1.909,-9.22,-2.757,5.529,-8.148,-3.371,-4.75,0,8.266,1.001,0,-7.256,4.683,8.897,4.504,-2.966,-3.113,9.646,9.171,0,-9.62,0,7.657,0,-0.884,5.822,-6.768,-4.76,-4.678,0,0,-0.521,6.617,5.912,-5.859,6.93,4.071,7.02,-7.651,5.473,0,8.77,-0.573,2.137,2.332,4.372,-0.422,-7.378,9.361,6.932,-6.659,-5.924,-3.949,4.041,8.501,7.507,-1.487,-6.382,0,-7.093,9.937,0,-3.346,0,0,0,-9.14,-3.51,-0.789,0,8.545,9.618,0,0,-0.209,-3.202,0,-9.689,0,2.93,-8.695,-5.279,9.983,5.836,0,5.834,-0.717,4.224,0,5.928,0,0,0,0.283,0,-7.69,0,-5.281,0,5.328,0,-2.242,1.497,5.692,0,-2.157,-6.646,-4.054,-6.88,-1.611,-3.772,0,9.316,-6.393,-9.629,470.433
0,0,-2.882,0,0,-0.112,0,-8.733,0,-0.687,9.761,-5.594,8.08,1.896,-3.496,-2.419,5.812,-9.435,1.28,-5.98,8.622,0,0,-5.707,-4.113,-6.733,-3.939,0.497,7.377,0,7.779,4.272,4.16,-6.156,-3.75,-8.73,0,8.428,-2.004,-4.168,-2.437,-9.012,-3.402,4.708,-0.282,-1.58,-1.746,-4.151,0,0,-5.337,0,0,-6.117,8.732,1.809,-0.012,-5.507,7.777,-4.997,8.833,0,0,-7.921,0,-0.979,-2.228,-7.305,-2.871,0.609,-3.104,7.056,0,-5.027,6.318,-0.972,4.15,-3.225,0,-0.95,-3.558,1.465,9.939,8.283,-7.58,7.045,-3.993,4.611,-9.974,0,0,-3.487,7.877,2.348,5.667,0,-1.322,8.614,2.268,2.16,9.857,1.141,0,6.841,-0.305,4.988,-2.281,-1.65,2.65,0,9.678,9.304,0,5.525,3.993,-6.995,6.047,-3.098,-6.828,0,-4.252,5.46,0,-9.144,1.468,8.985,-3.395,0,200.101
-4.025,3.761,-2.415,-7.908,9.606,-0.144,-8.031,0.617,0,2.067,9.442,0.889,4.153,3.104,0,4.204,-5.32,9.896,0,1.269,-8.642,8.946,0,0.37,-0.671,-0.494,-6.499,7.654,0,-9.453,1.244,0.587,-5.335,4.915,0,7.738,-4.504,0,-3.883,0,6.998,3.006,-3.514,2.769,7.597,7.05,4.227,1.962,0,8.393,-5.947,5.382,0,0,0,5.103,1.368,1.511,3.915,5.331,-4.445,-3.979,3.457,0,-0.631,7.752,8.847,5.627,-0.447,-9.369,1.912,0,0,-3.395,-4.865,-9.975,-8.528,6.341,0,2.304,-1.905,-6.131,0,6.617,8.233,-6.961,7.406,9.22,4.159,6.956,0,-8.378,-2.107,-9.797,5.351,9.684,6.874,-1.225,0.073,2.246,0,6.428,1.436,-5.265,0,-5.517,7.647,0,8.751,4.436,-2.208,1.711,0,1.832,0,-7.443,4.075,2.248,2.831,-6.894,-2.333,6.977,-1.033,3.49,9.174,-7.73,6.132,-6.554,-119.883
-1.996,3.378,0,5.825,0,0,0,-3.714,-3.481,-7.363,0,-8.145,-7.758,7.6,0.897,-7.518,8.267,2.31,-0.167,7.044,0,0,6.757,6.865,-1.146,0,-5.58,0,3.15,-6.195,0,3.713,8.474,2.335,-4.821,3.65,1.118,-2.765,-7.291,3.142,5.486,-7.68,-3.867,2.418,3.355,4.189,-7.767,0,8.562,-4.944,0,-0.87,-2.334,0,4.492,4.481,-3.971,1.061,3.236,-2.312,9.339,9.108,-4.195,5.265,3.873,3.788,8.882,-3.618,-6.24,-9.996,-4.117,-6.424,0,5.768,4.877,2.118,0.695,0.755,0,-3.413,-5.264,-4.41,0,6.722,-9.142,4.793,9.739,2.828,9.483,-1.306,0,8.402,-4.517,5.64,0,0.213,-0.404,1.831,7.086,8.981,-6.712,-8.895,9.279,0,-7.443,0,3.117,0,6.788,9.204,-3.119,2.427,2.942,-2.893,-6.676,1.867,0,0,-0.28,0,0,0,-3.859,-4.533,0,1.546,7.669,4.536,-73.662
9.907,0,7.09,-1.603,0,-9.642,-2.784,0,-4.217,0,0.522,-9.277,3.221,1.249,4.41,0,7.487,7.292,-8.969,-7.069,-0.943,9.89,0.024,-1.62,-6.493,-1.868,0,0,0.787,0,1.935,-9.597,-6.952,9.618,-8.575,1.383,7.655,2.496,-9.942,8.444,-6.332,7.667,3.675,-2.657,-7.245,0,6.643,-6.591,0,-9.714,-6.909,-9.033,-1.886,3.206,0,2.831,3.666,-6.046,-7.899,0,0.649,7.75,-8.959,-2.902,-2.147,6.191,-8.803,6.291,-8.033,-7.191,-0.92,7.168,-1.716,7.959,0,-4.541,-4.587,-2.419,-2.402,0.281,1.62,-9.437,4.373,0,-6.5,9.573,8.916,-9.996,-5.561,7.568,-4.874,-8.439,0,5.941,8.712,0,6.166,0.381,4.32,-9.722,-4.723,-1.107,-2.522,0,7.104,1.168,8.079,-3.165,-5.894,9.608,-9.501,0,6.691,0.042,6.61,4.686,-5.925,-3.605,-9.703,8.47,-9.14,-3.651,-6.721,0,0.3,-4.975,0,1.499,461.53
0.872,0,5.274,-5.125,9.669,0,-3.106,-1.172,1.81,9.254,2.742,-4.491,-0.748,-5.306,-3.778,2.392,0,0,0,-8.638,0,-0.797,-3.109,0,0,0.887,0,1.021,0.148,-8.744,-1.884,-0.028,-9.663,-3.179,6.874,-8.361,0,-2.104,0.944,0,-9.79,-1.834,0,0.184,9.546,-2.169,5.127,-2.609,9.848,-7.107,0,-6.025,3.427,-6.547,-4.826,-4.548,-2.389,-0.987,-2.457,1.196,-5.404,-4.98,0,0,1.123,6.702,-5.033,9.937,0,0,8.219,0,8.643,0.901,7.143,-4.82,0,-1.297,8.626,0,-2.227,2.283,-9.549,-7.969,0,1.878,8.993,2.137,0,1.136,9.797,5.503,-7.03,-2.455,5.961,-1.168,-1.65,-3.279,-5.255,-4.402,1.845,0,-4.102,0,-1.54,-9.357,-6.864,6.904,5.324,-5.353,-1.372,9.951,-5.162,-2.208,0.912,5.283,-1.717,7.663,0,-7.467,0,0,3.806,0,6.417,-4.453,3.029,-8.891,-320.083
5.013,-4.739,6.295,-1.51,0.67,-7.414,3.014,-2.35,0,-2.325,0,6.039,0,0,-0.439,1.827,-9.854,0,4.499,-5.609,-4.554,9.438,-3.413,-6.515,0,-2.686,-6.912,5.057,6.344,-9.886,-1.423,0,0,-4.983,0,-7.019,1.329,-0.607,0.288,0,-4.479,6.123,-5.587,-6.546,8.801,5.206,0,0,0,-8.944,7.461,-0.909,-7.819,0.655,0,-9.37,-3.276,-9.959,7.642,-8.086,8.968,-8.607,2.408,9.81,-2.934,-1.516,7.231,-2.139,3.281,-9.41,5.376,0,0,0,0.212,-4.887,-7.174,-6.046,-9.525,4.571,-9.823,0,-1.839,0,2.538,-9.718,1.253,0,-5.128,6.434,0,3.196,6.571,9.806,-1.106,7.741,7.959,1.092,0,0,6.806,0,0,-5.386,8.216,-9.984,2.432,8.093,-7.561,-7.443,-7.245,-0.958,1.54,7.237,6.852,-9.77,0,-7.418,-6.65,2.428,3.292,0,6.44,0,-0.463,0,9.986,7.115,-162.344
8.917,0.506,0,-6.596,7.16,-2.627,6.92,-1.043,0,7.294,0,-8.981,-9.769,4.861,-1.674,3.691,5.186,5.534,-2.569,7.475,9.479,-0.725,-2.756,3.471,0,0,-7.885,3.338,-0.113,-5.963,7.401,-3.396,6,1.477,8.686,-6.904,-0.328,0,-3.043,-1.545,0.356,1.392,5.128,0,0,3.99,-0.328,0,5.033,-4.454,0,-3.369,4.983,7,9.813,-3.693,0.729,-9.665,0,3.049,5.563,-5.078,-2.164,7.483,-5.854,0,-3.637,-5.091,0,1.228,0,0,-4.175,-8.003,-7.442,1.035,3.866,-5.275,-3.464,-9.714,3.759,0,-2.008,3.972,1.453,1.416,-4.873,0.018,2.176,9.618,7.955,1.594,-8.978,-6.723,0.922,0,0,0,0,0,2.259,-6.337,-3.534,0,4.687,8.986,-3.747,2.549,2.084,8.603,9.666,8.53,0,0.288,-4.987,-6.208,5.742,0,-7.918,-7.388,6.789,4.005,-9.052,0,-2.299,3.872,0,-9.092,145.75
